vendor_pn,brand,oem_display,description,broom_type,broom_type_label,size_in,filament,pattern,compatible_models,model_codes,phase,publish_status,slug,qty
SY21-101733,Factory Cat,21-101733,"Rotary Brush 10"" .028 Poly",rotary_brush,Rotary Brush,"10""",Poly,,21|22|2100|2200|2200EX,001|012,hold,hold,factory-cat-21-101733-rotary-brush-10-poly,2
SY21-102133,Factory Cat,21-102133,"Rotary Brush 10"" .028 Nylon",rotary_brush,Rotary Brush,"10""",Nylon,,21|2100,012,hold,hold,factory-cat-21-102133-rotary-brush-10-nylon,2
SY21-102433,Factory Cat,21-102433,"Rotary Brush 10"" Tampico",rotary_brush,Rotary Brush,"10""",,,21|2100,012,hold,hold,factory-cat-21-102433-rotary-brush-10,2
SY21-102933,Factory Cat,21-102933,"Pad Driver 10""",pad_driver,Pad Driver,"10""",,,21|22|2100|2200|2200EX,001|012,hold,hold,factory-cat-21-102933-pad-driver-10,2
SY21-1102,Factory Cat,21-1102,"Side Broom 11"" 2 S.R. Nylon",side_broom,Side Broom,"11""",Nylon,single_row,35,007,hold,hold,factory-cat-21-1102-side-broom-11-nylon,1
SY21-1106,Factory Cat,21-1106,"Side Broom 11"" 2 S.R. Poly",side_broom,Side Broom,"11""",Poly,single_row,35,007,hold,hold,factory-cat-21-1106-side-broom-11-poly,1
SY21-121033,Factory Cat,21-121033,"Rotary Brush 12"" .070/46 Grit",rotary_brush,Rotary Brush,"12""",.070/46 Grit,,25|2500|Magnum 26,003|013,hold,hold,factory-cat-21-121033-rotary-brush-12-070-46-grit,2
SY21-121133,Factory Cat,21-121133,"Rotary Brush 12"" .050/80 Grit",rotary_brush,Rotary Brush,"12""",.050/80 Grit,,25|2500|Magnum 26,003|013,hold,hold,factory-cat-21-121133-rotary-brush-12-050-80-grit,2
SY21-121233,Factory Cat,21-121233,"Rotary Brush 12"" .035/180 Grit",rotary_brush,Rotary Brush,"12""",.035/180 Grit,,25|2500|Magnum 26,003|013,hold,hold,factory-cat-21-121233-rotary-brush-12-035-180-grit,2
SY21-121333,Factory Cat,21-121333,"Rotary Brush 12"" .022/120 Grit",rotary_brush,Rotary Brush,"12""",.022/120 Grit,,25|2500|Magnum 26,003|013,hold,hold,factory-cat-21-121333-rotary-brush-12-022-120-grit,2
SY21-121733,Factory Cat,21-121733,"Rotary Brush 12 "" .028 Poly",rotary_brush,Rotary Brush,"12""",Poly,,25|2500|Magnum 26,003|013,hold,hold,factory-cat-21-121733-rotary-brush-12-poly,2
SY21-122133,Factory Cat,21-122133,"Rotary Brush 12"" .028 Nylon",rotary_brush,Rotary Brush,"12""",Nylon,,25|2500|Magnum 26,003|013,hold,hold,factory-cat-21-122133-rotary-brush-12-nylon,2
SY21-122433,Factory Cat,21-122433,"Rotary Brush 12"" Tampico",rotary_brush,Rotary Brush,"12""",,,25|2500|Magnum 26,003|013,hold,hold,factory-cat-21-122433-rotary-brush-12,2
SY21-122933,Factory Cat,21-122933,"Pad Driver 12""",pad_driver,Pad Driver,"12""",,,25|2500,003,hold,hold,factory-cat-21-122933-pad-driver-12,2
SY21-131033,Factory Cat,21-131033,"Rotary Brush 13"" .070/46 Grit",rotary_brush,Rotary Brush,"13""",.070/46 Grit,,27|2700,004,hold,hold,factory-cat-21-131033-rotary-brush-13-070-46-grit,2
SY21-131133,Factory Cat,21-131133,"Rotary Brush 13"" .050/80 Grit",rotary_brush,Rotary Brush,"13""",.050/80 Grit,,27|2700,004,hold,hold,factory-cat-21-131133-rotary-brush-13-050-80-grit,2
SY21-131233,Factory Cat,21-131233,"Rotary Brush 13"" .035/180 Grit",rotary_brush,Rotary Brush,"13""",.035/180 Grit,,27|2700,004,hold,hold,factory-cat-21-131233-rotary-brush-13-035-180-grit,2
SY21-131333,Factory Cat,21-131333,"Rotary Brush 13"" .022/120 Grit",rotary_brush,Rotary Brush,"13""",.022/120 Grit,,27|2700,004,hold,hold,factory-cat-21-131333-rotary-brush-13-022-120-grit,2
SY21-131733,Factory Cat,21-131733,"Rotary Brush 13"" .028 Poly",rotary_brush,Rotary Brush,"13""",Poly,,27|2700,004,hold,hold,factory-cat-21-131733-rotary-brush-13-poly,2
SY21-132133,Factory Cat,21-132133,"Rotary Brush 13"" .028 Nylon",rotary_brush,Rotary Brush,"13""",Nylon,,27|2700,004,hold,hold,factory-cat-21-132133-rotary-brush-13-nylon,2
SY21-132433,Factory Cat,21-132433,"Rotary Brush 13"" Tampico",rotary_brush,Rotary Brush,"13""",,,27|2700,004,hold,hold,factory-cat-21-132433-rotary-brush-13,2
SY21-132933,Factory Cat,21-132933,"Pad Driver 13""",pad_driver,Pad Driver,"13""",,,27|2700,004,hold,hold,factory-cat-21-132933-pad-driver-13,2
SY21-133933,Factory Cat,21-133933,"Pad Driver 12""",pad_driver,Pad Driver,"12""",,,Magnum 26,013,hold,hold,factory-cat-21-133933-pad-driver-12,2
SY21-141033,Factory Cat,21-141033,"Rotary Brush 14"" .070/46 Grit",rotary_brush,Rotary Brush,"14""",.070/46 Grit,,28|29|350-28|2800|3000,005,hold,hold,factory-cat-21-141033-rotary-brush-14-070-46-grit,2
SY21-141133,Factory Cat,21-141133,"Rotary Brush 14"" .050/80 Grit",rotary_brush,Rotary Brush,"14""",.050/80 Grit,,28|29|350-28|2800|3000|Magnum 30,005|014,hold,hold,factory-cat-21-141133-rotary-brush-14-050-80-grit,2
SY21-141233,Factory Cat,21-141233,"Rotary Brush 14"" .035/180 Grit",rotary_brush,Rotary Brush,"14""",.035/180 Grit,,28|29|350-28|2800|3000|Magnum 30,005|014,hold,hold,factory-cat-21-141233-rotary-brush-14-035-180-grit,2
SY21-141333,Factory Cat,21-141333,"Rotary Brush 14"" .022/120 Grit",rotary_brush,Rotary Brush,"14""",.022/120 Grit,,28|29|350-28|2800|3000|Magnum 30,005|014,hold,hold,factory-cat-21-141333-rotary-brush-14-022-120-grit,2
SY21-141733,Factory Cat,21-141733,"Rotary Brush 14"" .028 Poly",rotary_brush,Rotary Brush,"14""",Poly,,Magnum 30,014,hold,hold,factory-cat-21-141733-rotary-brush-14-poly,2
SY21-142133,Factory Cat,21-142133,"Rotary Brush 14"" .028 Nylon",rotary_brush,Rotary Brush,"14""",Nylon,,28|29|350-28|2800|3000|Magnum 30,005|014,hold,hold,factory-cat-21-142133-rotary-brush-14-nylon,2
SY21-142433,Factory Cat,21-142433,"Rotary Brush 14"" Tampico",rotary_brush,Rotary Brush,"14""",,,28|29|350-28|2800|3000|SCR5730,005|032,hold,hold,factory-cat-21-142433-rotary-brush-14,2
SY21-142733,Factory Cat,21-142733,"Rotary Brush 14"" Wire",rotary_brush,Rotary Brush,"14""",Wire,,28|29|350-28|2800|3000,005,hold,hold,factory-cat-21-142733-rotary-brush-14-wire,2
SY21-142933,Factory Cat,21-142933,"Pad Driver 14""",pad_driver,Pad Driver,"14""",,,28|29|350-28|2800|3000,005,hold,hold,factory-cat-21-142933-pad-driver-14,2
SY21-161033,Factory Cat,21-161033,"Rotary Brush 16"" .070/46 Grit",rotary_brush,Rotary Brush,"16""",.070/46 Grit,,SCR5730,032,hold,hold,factory-cat-21-161033-rotary-brush-16-070-46-grit,2
SY21-161133,Factory Cat,21-161133,"Rotary Brush 16"" .050/80 Grit",rotary_brush,Rotary Brush,"16""",.050/80 Grit,,Magnum 34|SCR5730,015|032,hold,hold,factory-cat-21-161133-rotary-brush-16-050-80-grit,2
SY21-161233,Factory Cat,21-161233,"Rotary Brush 16"" .035/180 Grit",rotary_brush,Rotary Brush,"16""",.035/180 Grit,,Magnum 34|SCR5730,015|032,hold,hold,factory-cat-21-161233-rotary-brush-16-035-180-grit,2
SY21-161333,Factory Cat,21-161333,"Rotary Brush 16"" .022/120 Grit",rotary_brush,Rotary Brush,"16""",.022/120 Grit,,Magnum 34|SCR5730,015|032,hold,hold,factory-cat-21-161333-rotary-brush-16-022-120-grit,2
SY21-161733,Factory Cat,21-161733,"Rotary Brush 16"" .028 Poly",rotary_brush,Rotary Brush,"16""",Poly,,Magnum 34|SCR5730,015|032,hold,hold,factory-cat-21-161733-rotary-brush-16-poly,2
SY21-162133,Factory Cat,21-162133,"Rotary Brush 16"" .028 Nylon",rotary_brush,Rotary Brush,"16""",Nylon,,Magnum 34|SCR5730,015|032,hold,hold,factory-cat-21-162133-rotary-brush-16-nylon,2
SY21-162433,Factory Cat,21-162433,"Rotary Brush 16"" Tampico",rotary_brush,Rotary Brush,"16""",,,Magnum 34,015,hold,hold,factory-cat-21-162433-rotary-brush-16,2
SY21-162733,Factory Cat,21-162733,"Rotary Brush 16"" Wire",rotary_brush,Rotary Brush,"16""",Wire,,SCR5730,032,hold,hold,factory-cat-21-162733-rotary-brush-16-wire,2
SY21-162933,Factory Cat,21-162933,"Pad Driver 16""",pad_driver,Pad Driver,"16""",,,35|Magnum 34,007|015,hold,hold,factory-cat-21-162933-pad-driver-16,2
SY21-1706,Factory Cat,21-1706,"Pad Driver 17""",pad_driver,Pad Driver,"17""",,,SCR5730,032,hold,hold,factory-cat-21-1706-pad-driver-17,2
SY21-171033,Factory Cat,21-171033,"Rotary Brush 17"" .070/46 Grit",rotary_brush,Rotary Brush,"17""",.070/46 Grit,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-171033-rotary-brush-17-070-46-grit,3
SY21-171133,Factory Cat,21-171133,"Rotary Brush 17"" .050/80 Grit",rotary_brush,Rotary Brush,"17""",.050/80 Grit,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-171133-rotary-brush-17-050-80-grit,3
SY21-171223,Factory Cat,21-171223,"Rotary Brush 17"" .035/180 Grit",rotary_brush,Rotary Brush,"17""",.035/180 Grit,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-171223-rotary-brush-17-035-180-grit,3
SY21-171333,Factory Cat,21-171333,"Rotary Brush 17"" .022/120 Grit",rotary_brush,Rotary Brush,"17""",.022/120 Grit,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-171333-rotary-brush-17-022-120-grit,3
SY21-171733,Factory Cat,21-171733,"Rotary Brush 17"" .028 Poly",rotary_brush,Rotary Brush,"17""",Poly,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-171733-rotary-brush-17-poly,3
SY21-172133,Factory Cat,21-172133,"Rotary Brush 17"" .028 Nylon",rotary_brush,Rotary Brush,"17""",Nylon,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-172133-rotary-brush-17-nylon,3
SY21-172433,Factory Cat,21-172433,"Rotary Brush 17"" Tampico",rotary_brush,Rotary Brush,"17""",,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-172433-rotary-brush-17,3
SY21-172733,Factory Cat,21-172733,"Rotary Brush 17"" Wire",rotary_brush,Rotary Brush,"17""",Wire,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-172733-rotary-brush-17-wire,3
SY21-172933,Factory Cat,21-172933,"Pad Driver 17""",pad_driver,Pad Driver,"17""",,,52|5100|XP370-34D,011,hold,hold,factory-cat-21-172933-pad-driver-17,3
SY21-181033,Factory Cat,21-181033,"Rotary Brush 18"" .070/46 Grit",rotary_brush,Rotary Brush,"18""",.070/46 Grit,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-181033-rotary-brush-18-070-46-grit,2
SY21-181133,Factory Cat,21-181133,"Rotary Brush 18"" .050/80 Grit",rotary_brush,Rotary Brush,"18""",.050/80 Grit,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-181133-rotary-brush-18-050-80-grit,2
SY21-181233,Factory Cat,21-181233,"Rotary Brush 18"" .035/180 Grit",rotary_brush,Rotary Brush,"18""",.035/180 Grit,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-181233-rotary-brush-18-035-180-grit,2
SY21-181333,Factory Cat,21-181333,"Rotary Brush 18"" .022/120 Grit",rotary_brush,Rotary Brush,"18""",.022/120 Grit,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-181333-rotary-brush-18-022-120-grit,2
SY21-1815,Factory Cat,21-1815,"Rotary Brush 18"" .070/46 Grit",rotary_brush,Rotary Brush,"18""",.070/46 Grit,,35,007,hold,hold,factory-cat-21-1815-rotary-brush-18-070-46-grit,3
SY21-1816,Factory Cat,21-1816,"Rotary Brush 18"" Wire W/Lugs",rotary_brush,Rotary Brush,"18""",Wire,,35,007,hold,hold,factory-cat-21-1816-rotary-brush-18-wire,3
SY21-1817,Factory Cat,21-1817,"Rotary Brush 18"" .040 Stiff Poly",rotary_brush,Rotary Brush,"18""",Stiff Poly,,35,007,hold,hold,factory-cat-21-1817-rotary-brush-18-stiff-poly,3
SY21-181733,Factory Cat,21-181733,"Rotary Brush 18"" .028 Poly",rotary_brush,Rotary Brush,"18""",Poly,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-181733-rotary-brush-18-poly,2
SY21-1818,Factory Cat,21-1818,"Rotary Brush 18"" .028 Medium Nylon",rotary_brush,Rotary Brush,"18""",Medium Nylon,,35,007,hold,hold,factory-cat-21-1818-rotary-brush-18-medium-nylon,3
SY21-1819,Factory Cat,21-1819,"Rotary Brush 18"" .028 Nylon",rotary_brush,Rotary Brush,"18""",Nylon,,35,007,hold,hold,factory-cat-21-1819-rotary-brush-18-nylon,3
SY21-182133,Factory Cat,21-182133,"Rotary Brush 18"" .028 Nylon",rotary_brush,Rotary Brush,"18""",Nylon,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-182133-rotary-brush-18-nylon,2
SY21-182433,Factory Cat,21-182433,"Rotary Brush 18"" Tampico",rotary_brush,Rotary Brush,"18""",,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-182433-rotary-brush-18,2
SY21-182733,Factory Cat,21-182733,"Rotary Brush 18"" Wire",rotary_brush,Rotary Brush,"18""",Wire,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-182733-rotary-brush-18-wire,2
SY21-182933,Factory Cat,21-182933,"Pad Driver 18""",pad_driver,Pad Driver,"18""",,,38|40|40HD|350-32|3400|3700|XR370-34C,008,hold,hold,factory-cat-21-182933-pad-driver-18,2
SY21-1849,Factory Cat,21-1849,"Rotary Brush 18"" Wire",rotary_brush,Rotary Brush,"18""",Wire,,SCR5730,032,hold,hold,factory-cat-21-1849-rotary-brush-18-wire,2
SY21-1920,Factory Cat,21-1920,"Rotary Brush 19"" .070/46 Grit",rotary_brush,Rotary Brush,"19""",.070/46 Grit,,SCR5730,032,hold,hold,factory-cat-21-1920-rotary-brush-19-070-46-grit,2
SY21-211033,Factory Cat,21-211033,"Rotary Brush 21"" .070/46 Grit",rotary_brush,Rotary Brush,"21""",.070/46 Grit,,23,002,hold,hold,factory-cat-21-211033-rotary-brush-21-070-46-grit,2
SY21-211133,Factory Cat,21-211133,"Rotary Brush 21"" .022/120 Grit",rotary_brush,Rotary Brush,"21""",.022/120 Grit,,23,002,hold,hold,factory-cat-21-211133-rotary-brush-21-022-120-grit,2
SY21-211233,Factory Cat,21-211233,"Rotary Brush 21"" .035/180 Grit",rotary_brush,Rotary Brush,"21""",.035/180 Grit,,23,002,hold,hold,factory-cat-21-211233-rotary-brush-21-035-180-grit,2
SY21-211733,Factory Cat,21-211733,"Rotary Brush 21"" .028 Poly",rotary_brush,Rotary Brush,"21""",Poly,,23,002,hold,hold,factory-cat-21-211733-rotary-brush-21-poly,2
SY21-212133,Factory Cat,21-212133,"Rotary Brush 21"" .028 Nylon",rotary_brush,Rotary Brush,"21""",Nylon,,23,002,hold,hold,factory-cat-21-212133-rotary-brush-21-nylon,2
SY21-212433,Factory Cat,21-212433,"Rotary Brush 21"" Tampico",rotary_brush,Rotary Brush,"21""",,,23,002,hold,hold,factory-cat-21-212433-rotary-brush-21,2
SY21-212933,Factory Cat,21-212933,"Pad Driver 21""",pad_driver,Pad Driver,"21""",,,23,002,hold,hold,factory-cat-21-212933-pad-driver-21,2
SY99620,Factory Cat,99620,"Rotary Brush 17"" .050/80 Grit",rotary_brush,Rotary Brush,"17""",.050/80 Grit,,SCR5730,032,hold,hold,factory-cat-99620-rotary-brush-17-050-80-grit,2
SY99621,Factory Cat,99621,"Rotary Brush 19"" .020/.025 Poly",rotary_brush,Rotary Brush,"19""",Poly,,SCR5730,032,hold,hold,factory-cat-99621-rotary-brush-19-poly,2
SY99622,Factory Cat,99622,"Pad Driver 19""",pad_driver,Pad Driver,"19""",,,SCR5730,032,hold,hold,factory-cat-99622-pad-driver-19,2
SY99703,Factory Cat,99703,"Rotary Brush 17"" 4.38 C/H .028 Poly",rotary_brush,Rotary Brush,"17""",Poly,,SCR5730,032,hold,hold,factory-cat-99703-rotary-brush-17-poly,2
SY99733,Factory Cat,99733,"Main Broom 28.5"" 8 D.R. Poly",main_broom,Main Broom,"28.5""",Poly,double_row,SCR5730,032,hold,hold,factory-cat-99733-main-broom-28-5-poly,1
SY99734,Factory Cat,99734,"Side Broom 5.75"" 2 S.R. Poly",side_broom,Side Broom,"5.75""",Poly,single_row,SCR5730,032,hold,hold,factory-cat-99734-side-broom-5-75-poly,1
SY99981,Factory Cat,99981,"Rotary Brush 17 7/8"" .035/180 Grit",rotary_brush,Rotary Brush,"8""",.035/180 Grit,,35,007,hold,hold,factory-cat-99981-rotary-brush-8-035-180-grit,3
SY11-2730,Power Boss,11-2730,"Main Scrub 27"" .018 Nylon",cylindrical_scrub,Cylindrical Scrub,"27""",Nylon,,SCV28,031,2,pending,power-boss-11-2730-cylindrical-scrub-27-nylon,1
SY11-2731,Power Boss,11-2731,"Main Scrub 27"" .025 Nylon",cylindrical_scrub,Cylindrical Scrub,"27""",Nylon,,SCV28,031,2,pending,power-boss-11-2731-cylindrical-scrub-27-nylon,1
SY11-2732,Power Boss,11-2732,"Main Scrub 27"" .025 Poly",cylindrical_scrub,Cylindrical Scrub,"27""",Poly,,SCV28,031,2,pending,power-boss-11-2732-cylindrical-scrub-27-poly,1
SY11-2733,Power Boss,11-2733,Main Scrub 27 Inch .022/120 Grit,cylindrical_scrub,Cylindrical Scrub,,.022/120 Grit,,SCV28,031,2,pending,power-boss-11-2733-cylindrical-scrub-022-120-grit,1
SY11-2734,Power Boss,11-2734,"Main Scrub 27"" .050/80 Grit",cylindrical_scrub,Cylindrical Scrub,"27""",.050/80 Grit,,SCV28,031,2,pending,power-boss-11-2734-cylindrical-scrub-27-050-80-grit,1
SY11-2735,Power Boss,11-2735,"Main Brush 27"" .070/46 Grit",other,Brush,"27""",.070/46 Grit,,SCV28,031,hold,pending,power-boss-11-2735-brush-27-070-46-grit,1
SY11-2736,Power Boss,11-2736,"Main Brush 27"" .035/180 Grit",other,Brush,"27""",.035/180 Grit,,SCV28,031,hold,pending,power-boss-11-2736-brush-27-035-180-grit,1
SY11-3120,Power Boss,11-3120,"Main Scrub 31"" .018 Nylon",cylindrical_scrub,Cylindrical Scrub,"31""",Nylon,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3120-cylindrical-scrub-31-nylon,1
SY11-3121,Power Boss,11-3121,"Main Scrub 31"" .025 Nylon",cylindrical_scrub,Cylindrical Scrub,"31""",Nylon,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3121-cylindrical-scrub-31-nylon,1
SY11-3122,Power Boss,11-3122,"Main Scrub 31"" .025 Poly",cylindrical_scrub,Cylindrical Scrub,"31""",Poly,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3122-cylindrical-scrub-31-poly,1
SY11-3123,Power Boss,11-3123,"Main Scrub 31"" .022/120 Grit",cylindrical_scrub,Cylindrical Scrub,"31""",.022/120 Grit,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3123-cylindrical-scrub-31-022-120-grit,1
SY11-3124,Power Boss,11-3124,"Main Scrub 31"" .050/80 Grit",cylindrical_scrub,Cylindrical Scrub,"31""",.050/80 Grit,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3124-cylindrical-scrub-31-050-80-grit,1
SY11-3125,Power Boss,11-3125,"Main Scrub 31"" .070/46 Grit",cylindrical_scrub,Cylindrical Scrub,"31""",.070/46 Grit,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3125-cylindrical-scrub-31-070-46-grit,1
SY11-3126,Power Boss,11-3126,"Main Scrub 31"" .035/180 Grit",cylindrical_scrub,Cylindrical Scrub,"31""",.035/180 Grit,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3126-cylindrical-scrub-31-035-180-grit,1
SY11-3626,Power Boss,11-3626,"Main Broom 36"" 24 S.R. Nylon",main_broom,Main Broom,"36""",Nylon,single_row,52|71|75|78|SW/6X,010|014|016|025|026,1,pending,power-boss-11-3626-main-broom-36-nylon,1
SY11-3627,Power Boss,11-3627,"Main Broom 36"" 24 S.R. Union/Wire",main_broom,Main Broom,"36""",Union/Wire,single_row,52|62|65|71|75|78|SW/6X,001|010|014|016|025|026,1,pending,power-boss-11-3627-main-broom-36-union-wire,1
SY11-3628,Power Boss,11-3628,"Main Broom 36"" 8 D.R. Crimped Wire",main_broom,Main Broom,"36""",Crimped Wire,double_row,52|62|65|71|75|78|SW/6X,001|010|014|016|025|026,1,pending,power-boss-11-3628-main-broom-36-crimped-wire,1
SY11-3629,Power Boss,11-3629,"Main Broom 36"" 8 D.R. Proex/Wire",main_broom,Main Broom,"36""",Proex/Wire,double_row,52|62|65|71|75|78|SW/6X,001|010|014|016|025|026,1,pending,power-boss-11-3629-main-broom-36-proex-wire,1
SY11-3630,Power Boss,11-3630,"Main Broom 36"" 8 D.R. Nylon",main_broom,Main Broom,"36""",Nylon,double_row,52|62|65|71|75|78|SW/6X,001|010|014|016|025|026,1,pending,power-boss-11-3630-main-broom-36-nylon,1
SY11-3631,Power Boss,11-3631,"Main Broom 36"" 8 D.R. Stiff Nylon",main_broom,Main Broom,"36""",Stiff Nylon,double_row,52|62|65|71|75|78|SW/6X,001|010|014|016|025|026,1,pending,power-boss-11-3631-main-broom-36-stiff-nylon,1
SY11-3632,Power Boss,11-3632,"Main Broom 36"" 5 D.R. Nylon Patrol",main_broom,Main Broom,"36""",Nylon Patrol,double_row,52|62|65|71|75|78|SW/6X,001|010|014|016|025|026,1,pending,power-boss-11-3632-main-broom-36-nylon-patrol,1
SY11-3633,Power Boss,11-3633,"Main Broom 36"" 8 D.R. Proex/Wire",main_broom,Main Broom,"36""",Proex/Wire,double_row,52|62|65|71|75|78|SW/6X,001|010|014|016|025|026,1,pending,power-boss-11-3633-main-broom-36-proex-wire,1
SY11-3634,Power Boss,11-3634,"Main Broom 36"" 8 D.R. Union/Wire",main_broom,Main Broom,"36""",Union/Wire,double_row,52|62|65|71|75|78|SW/6X,001|010|014|016|025|026,1,pending,power-boss-11-3634-main-broom-36-union-wire,1
SY11-3710,Power Boss,11-3710,"Main Scrub 38"" .018 Nylon",cylindrical_scrub,Cylindrical Scrub,"38""",Nylon,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3710-cylindrical-scrub-38-nylon,1
SY11-3711,Power Boss,11-3711,"Main Scrub 38"" .025 Nylon",cylindrical_scrub,Cylindrical Scrub,"38""",Nylon,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3711-cylindrical-scrub-38-nylon,1
SY11-3712,Power Boss,11-3712,"Main Scrub 38"" .025 Poly",cylindrical_scrub,Cylindrical Scrub,"38""",Poly,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3712-cylindrical-scrub-38-poly,1
SY11-3713,Power Boss,11-3713,"Main Scrub 38"" .022/120 Grit",cylindrical_scrub,Cylindrical Scrub,"38""",.022/120 Grit,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3713-cylindrical-scrub-38-022-120-grit,1
SY11-3714,Power Boss,11-3714,"Main Scrub 38"" .050/80 Grit",cylindrical_scrub,Cylindrical Scrub,"38""",.050/80 Grit,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3714-cylindrical-scrub-38-050-80-grit,1
SY11-3715,Power Boss,11-3715,"Main Scrub 38"" .070/46 Grit",cylindrical_scrub,Cylindrical Scrub,"38""",.070/46 Grit,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3715-cylindrical-scrub-38-070-46-grit,1
SY11-3716,Power Boss,11-3716,"Main Scrub 38"" .035/180 Grit",cylindrical_scrub,Cylindrical Scrub,"38""",.035/180 Grit,,SB/SCV 32 & 3200,032,2,pending,power-boss-11-3716-cylindrical-scrub-38-035-180-grit,1
SY11-4210,Power Boss,11-4210,"Main Broom 42"" 24 S.R. Union/Wire",main_broom,Main Broom,"42""",Union/Wire,single_row,82|85|SW/8X|SW/9X|SW/75II|TSS82-85,002|008|013|028|029,1,pending,power-boss-11-4210-main-broom-42-union-wire,1
SY11-4211,Power Boss,11-4211,"Main Broom 42"" 24 S.R. Nylon",main_broom,Main Broom,"42""",Nylon,single_row,82|85|SW/8X|SW/9X|SW/75II|TSS82-85,002|008|013|028|029,1,pending,power-boss-11-4211-main-broom-42-nylon,1
SY11-4212,Power Boss,11-4212,"Main Broom 42"" 8 D.R. Crimped Wire",main_broom,Main Broom,"42""",Crimped Wire,double_row,82|85|SW/9X|SW/75II|TSS82-85,002|008|028|029,1,pending,power-boss-11-4212-main-broom-42-crimped-wire,1
SY11-4214,Power Boss,11-4214,"Main Broom 42"" 8 D.R. Proex/Wire",main_broom,Main Broom,"42""",Proex/Wire,double_row,82|85|SW/8X|SW/9X|SW/75II|TSS82-85,002|008|013|028|029,1,pending,power-boss-11-4214-main-broom-42-proex-wire,1
SY11-4215,Power Boss,11-4215,"Main Broom 42"" 8 D.R. Nylon",main_broom,Main Broom,"42""",Nylon,double_row,82|85|SW/8X|SW/9X|SW/75II|TSS82-85,002|008|013|028|029,1,pending,power-boss-11-4215-main-broom-42-nylon,1
SY11-4216,Power Boss,11-4216,"Main Broom 42"" 8 D.R. Proex/Wire",main_broom,Main Broom,"42""",Proex/Wire,double_row,82|85|SW/8X|SW/9X|SW/75II|TSS82-85,002|008|013|028|029,1,pending,power-boss-11-4216-main-broom-42-proex-wire,1
SY11-4217,Power Boss,11-4217,"Main Broom 42"" 5 D.R. Nylon Patrol",main_broom,Main Broom,"42""",Nylon Patrol,double_row,82|85|88|SW/8X|SW/9X|SW/75II|TSS82-85,002|005|008|013|028|029,1,pending,power-boss-11-4217-main-broom-42-nylon-patrol,1
SY11-4218,Power Boss,11-4218,"Main Broom 42"" 8 D.R. Stiff Nylon",main_broom,Main Broom,"42""",Stiff Nylon,double_row,82|85|SW/8X|SW/9X|SW/75II|TSS82-85,002|008|013|028|029,1,pending,power-boss-11-4218-main-broom-42-stiff-nylon,1
SY11-4238,Power Boss,11-4238,"Main Broom 42"" 24 S.R. Union/Wire",main_broom,Main Broom,"42""",Union/Wire,single_row,88,005,1,pending,power-boss-11-4238-main-broom-42-union-wire,1
SY11-4240,Power Boss,11-4240,"Main Broom 42"" Crimped Wire",main_broom,Main Broom,"42""",Crimped Wire,,88,005,1,pending,power-boss-11-4240-main-broom-42-crimped-wire,1
SY11-4242,Power Boss,11-4242,"Main Broom 42"" 8 D.R. Crimped Wire",main_broom,Main Broom,"42""",Crimped Wire,double_row,88|SW/8X,005|013,1,pending,power-boss-11-4242-main-broom-42-crimped-wire,1
SY11-4243,Power Boss,11-4243,"Main Broom 42"" 8 D.R. Stiff Nylon",main_broom,Main Broom,"42""",Stiff Nylon,double_row,88,005,1,pending,power-boss-11-4243-main-broom-42-stiff-nylon,1
SY11-4244,Power Boss,11-4244,"Main Broom 42"" 5 D.R. Nylon Patrol",main_broom,Main Broom,"42""",Nylon Patrol,double_row,88,005,1,pending,power-boss-11-4244-main-broom-42-nylon-patrol,1
